fromaccount,toaccount,syscode,timestamp,amount
A26809,1000031,34,2014/9/9 10:51,600
C36173,1000055,38,2014/9/9 10:51,522
E54139,1000055,38,2014/9/9 10:51,800
B46463,1000178,37,2014/9/9 10:51,1066
A55467,1000011,30,2014/9/9 10:51,800
B69513,1000011,30,2014/9/9 10:19,300
E63726,1000037,34,2014/9/9 10:19,550
B69513,1000011,30,2014/9/9 10:19,300
A21489,1000037,34,2014/9/9 10:19,290
AA3571,1000001,30,2014/9/9 10:20,566
C43483,1000037,34,2014/9/9 10:21,320
AA3571,1000003,30,2014/9/9 10:21,150
A19763,1000037,34,2014/9/9 10:21,660
D52863,1000041,34,2014/9/9 10:21,816
D70346,1000010,30,2014/9/9 10:22,800
C55315,1000010,30,2014/9/9 10:22,600
E71885,1000027,34,2014/9/9 10:43,1066
B56214,1000038,34,2014/9/9 10:43,666
A61899,1000041,34,2014/9/9 10:43,1500
E67925,1000003,30,2014/9/9 10:43,800
D54133,1000187,38,2014/9/9 10:43,990
A78095,1000056,38,2014/9/9 10:43,200
A78589,1000031,34,2014/9/9 10:43,120
E35995,1000027,34,2014/9/9 10:43,816
C35237,1000011,30,2014/9/9 10:43,600
B70378,1000031,34,2014/9/9 10:44,400
B63376,1000030,34,2014/9/9 10:44,180
B75408,1000029,34,2014/9/9 10:44,250
C35237,1000011,30,2014/9/9 10:44,500
A68228,1000219,99,2014/9/9 10:44,1250
C50236,1000038,34,2014/9/9 10:44,766
D37067,1000041,34,2014/9/9 10:44,1116
B18823,1000187,38,2014/9/9 10:44,1190
B72757,1000030,34,2014/9/9 10:44,700
B44480,1000041,34,2014/9/9 10:44,300
A35453,1000041,34,2014/9/9 10:44,150
B52546,1000031,34,2014/9/9 10:44,600
B72757,1000030,34,2014/9/9 10:44,250
D75755,1000011,30,2014/9/9 9:09,100
E61944,1000007,30,2014/9/9 9:09,400
A61612,1000029,34,2014/9/9 9:10,250
C51774,1000057,38,2014/9/9 9:10,420
E28435,1000057,38,2014/9/9 9:10,500
D66283,1000010,30,2014/9/9 9:10,150
C75183,1000030,34,2014/9/9 9:10,250
E59956,1000031,34,2014/9/9 9:10,240
A52266,1000057,38,2014/9/9 9:10,270
A76904,1000057,38,2014/9/9 9:10,340
D21713,1000031,34,2014/9/9 9:10,240
B67758,1000001,30,2014/9/9 9:10,150
A61612,1000030,34,2014/9/9 9:10,180
B46995,1000010,30,2014/9/9 9:10,250
E23273,1000031,34,2014/9/9 9:10,240
D74760,1000011,30,2014/9/9 9:10,300
A47547,1000010,30,2014/9/9 9:10,650
D21713,1000031,34,2014/9/9 9:10,200
D51911,1000057,38,2014/9/9 9:10,600
B22359,1000031,34,2014/9/9 9:11,700
E23273,1000030,34,2014/9/9 9:11,140
C45553,1000057,38,2014/9/9 9:11,440
E41750,1000219,99,2014/9/9 9:11,1260
C60733,1000001,30,2014/9/9 10:28,666
E13986,1000003,30,2014/9/9 10:28,150
C74121,1000007,30,2014/9/9 10:28,250
D67297,1000001,30,2014/9/9 10:28,616
D67297,1000001,30,2014/9/9 10:28,766
A65144,1000015,99,2014/9/9 10:28,844
C39755,1000015,99,2014/9/9 10:28,1244
C40220,1000015,99,2014/9/9 10:28,1266
A70635,1000041,34,2014/9/9 10:28,350
C68329,1000031,34,2014/9/9 10:28,250
B40587,1000027,34,2014/9/9 10:28,816
E39432,1000010,30,2014/9/9 10:28,600
C58646,1000001,30,2014/9/9 10:28,666
A58137,1000010,30,2014/9/9 10:28,600
A41892,1000001,30,2014/9/9 10:28,666
B44531,1000007,30,2014/9/9 10:28,250
D73476,1000003,30,2014/9/9 10:28,700
B48642,1000002,99,2014/9/9 10:28,666
D67316,1000041,34,2014/9/9 10:28,150
C60733,1000001,30,2014/9/9 10:28,1066
A51469,1000003,30,2014/9/9 10:28,200
E52824,1000030,34,2014/9/9 10:29,500
C63413,1000030,34,2014/9/9 10:29,600
C70040,1000057,38,2014/9/9 8:47,300
B39936,1000057,38,2014/9/9 8:47,270
B17451,1000031,34,2014/9/9 8:47,150
C63102,1000037,34,2014/9/9 8:47,260
B52461,1000030,34,2014/9/9 8:47,150
E53313,1000031,34,2014/9/9 8:47,180
A62569,1000001,30,2014/9/9 8:47,300
A32610,1000003,30,2014/9/9 8:47,300
D30776,1000057,38,2014/9/9 8:47,190
A60794,1000057,38,2014/9/9 8:47,290
E55506,1000030,34,2014/9/9 8:47,150
E60876,1000029,34,2014/9/9 8:47,150
D60513,1000031,34,2014/9/9 8:47,120
E78517,1000003,30,2014/9/9 8:47,100
A69448,1000057,38,2014/9/9 8:47,390
D79206,1000057,38,2014/9/9 8:47,400
C48529,1000031,34,2014/9/9 8:47,320
D60513,1000031,34,2014/9/9 8:47,120
A69189,1000027,34,2014/9/9 8:47,400
C62794,1000031,34,2014/9/9 8:47,150
B33282,1000057,38,2014/9/9 8:47,290
E60876,1000031,34,2014/9/9 8:47,120
B52461,1000030,34,2014/9/9 8:47,200
B56034,1000031,34,2014/9/9 8:47,520
D57061,1000030,34,2014/9/9 8:47,280
C46604,1000003,30,2014/9/9 8:47,530
A19544,1000057,38,2014/9/9 8:47,400
C75321,1000057,38,2014/9/9 8:47,200
D60513,1000031,34,2014/9/9 8:47,200
C49986,1000030,34,2014/9/9 8:47,150
D68010,1000027,34,2014/9/9 9:18,350
B43230,1000057,38,2014/9/9 9:17,230
A25819,1000003,30,2014/9/9 9:18,280
D53557,1000027,34,2014/9/9 9:18,400
C38300,1000029,34,2014/9/9 9:19,200
A72498,1000037,34,2014/9/9 9:18,640
A38533,1000003,30,2014/9/9 9:18,200
E21306,1000057,38,2014/9/9 9:18,300
E36698,1000031,34,2014/9/9 9:18,480
E71486,1000027,34,2014/9/9 9:18,350
D22468,1000029,34,2014/9/9 9:18,250
A25819,1000003,30,2014/9/9 9:18,200
B75827,1000057,38,2014/9/9 9:18,350
E75948,1000057,38,2014/9/9 9:18,220
A59881,1000031,34,2014/9/9 9:19,180
A66284,1000057,38,2014/9/9 9:19,420
E64665,1000031,34,2014/9/9 9:18,450
E71720,1000031,34,2014/9/9 9:18,300
E64649,1000057,38,2014/9/9 9:18,150
C13788,1000031,34,2014/9/9 9:18,280
D66968,1000095,64,2014/9/9 7:01,9
A73939,1000095,64,2014/9/9 7:01,200
C75326,1000095,22,2014/9/9 7:02,35
A34741,1000095,64,2014/9/9 7:03,56
D59972,1000095,64,2014/9/9 7:05,68
B64160,1000095,64,2014/9/9 7:06,1
C68742,1000095,64,2014/9/9 7:07,46
C75326,1000095,22,2014/9/9 7:08,12
B66460,1000095,64,2014/9/9 7:08,200
B52614,1000095,22,2014/9/9 7:09,200
E59822,1000095,64,2014/9/9 7:09,22
C68742,1000095,64,2014/9/9 7:09,24
D37161,1000095,22,2014/9/9 7:09,200
D54763,1000095,22,2014/9/9 7:10,153
E69051,1000095,64,2014/9/9 7:10,6
B52614,1000095,22,2014/9/9 7:11,20
C75326,1000095,22,2014/9/9 7:11,20
B59794,1000095,64,2014/9/9 7:11,16
E59822,1000095,64,2014/9/9 7:11,16
E41253,1000095,22,2014/9/9 7:13,115
D56845,1000095,22,2014/9/9 7:14,200
B78080,1000095,64,2014/9/9 7:14,200
C75326,1000095,22,2014/9/9 7:14,11
D34574,1000015,99,2014/9/9 11:15,460
C76008,1000001,30,2014/9/9 11:15,570
E22812,1000027,34,2014/9/9 11:16,716
D38382,1000041,34,2014/9/9 11:15,150
D78828,1000027,34,2014/9/9 11:16,566
C76660,1000038,34,2014/9/9 11:16,866
D43013,1000041,34,2014/9/9 11:16,644
B56908,1000037,34,2014/9/9 11:16,840
E76967,1000027,34,2014/9/9 11:16,622
D66510,1000041,34,2014/9/9 11:15,816
A57121,1000055,38,2014/9/9 11:15,622
E33176,1000187,38,2014/9/9 11:16,150
A52837,1000213,38,2014/9/9 11:15,700
B68407,1000055,38,2014/9/9 11:15,966
C54892,1000055,38,2014/9/9 11:16,966
A41554,1000055,38,2014/9/9 11:16,300
C38177,1000178,37,2014/9/9 11:16,766
A74952,1000219,99,2014/9/9 11:16,900
B58192,1000041,34,2014/9/9 11:15,150
D74647,1000215,34,2014/9/9 11:16,2200
C14891,1000038,34,2014/9/9 11:16,616
A69189,1000037,34,2014/9/9 11:16,930
C32725,1000038,34,2014/9/9 11:16,966
E22812,1000027,34,2014/9/9 11:16,894
D72315,1000038,34,2014/9/9 11:16,866
E46703,1000055,38,2014/9/9 11:15,866
C23200,1000186,38,2014/9/9 11:16,1100
B54660,1000213,38,2014/9/9 11:16,800
C41923,1000055,38,2014/9/9 11:16,666
B76732,1000055,38,2014/9/9 10:58,766
D64809,1000055,38,2014/9/9 10:58,766
E70203,1000055,38,2014/9/9 10:58,966
E53297,1000027,34,2014/9/9 11:11,816
A70420,1000031,34,2014/9/9 11:11,600
A78723,1000041,34,2014/9/9 11:11,1500
E24473,1000041,34,2014/9/9 11:11,844
B72856,1000215,34,2014/9/9 11:11,300
B72232,1000037,34,2014/9/9 11:12,410
D20739,1000007,30,2014/9/9 11:11,320
C66670,1000001,30,2014/9/9 11:12,772
A46667,1000001,30,2014/9/9 11:11,672
A46700,1000178,37,2014/9/9 11:12,722
A43110,1000038,34,2014/9/9 11:11,832
A45891,1000041,34,2014/9/9 11:11,1400
A78723,1000041,34,2014/9/9 11:12,1000
B33863,1000027,34,2014/9/9 11:11,794
B78592,1000027,34,2014/9/9 11:11,300
D35435,1000041,34,2014/9/9 11:11,150
A52594,1000027,34,2014/9/9 11:11,1016
D26245,1000215,34,2014/9/9 11:11,2800
A31132,1000027,34,2014/9/9 11:11,766
A45113,1000055,38,2014/9/9 11:11,644
B17979,1000055,38,2014/9/9 11:11,644
B69972,1000187,38,2014/9/9 11:12,990
A46667,1000001,30,2014/9/9 11:11,716
C43131,1000178,37,2014/9/9 11:12,844
A60375,1000041,34,2014/9/9 11:12,616
E67601,1000040,34,2014/9/9 11:11,1050
E64792,1000038,34,2014/9/9 11:12,566
A45891,1000041,34,2014/9/9 11:11,60
D41833,1000031,34,2014/9/9 11:11,550
E53297,1000027,34,2014/9/9 11:12,616
B38961,1000027,34,2014/9/9 11:12,916
A63600,1000215,34,2014/9/9 11:12,2800
A53863,1000213,38,2014/9/9 11:02,100
C62198,1000055,38,2014/9/9 11:02,644
E56371,1000015,99,2014/9/9 11:02,540
C48168,1000038,34,2014/9/9 11:07,150
E56122,1000038,34,2014/9/9 11:07,644
B65857,1000040,34,2014/9/9 11:07,950
A38160,1000031,34,2014/9/9 11:07,850
E69739,1000041,34,2014/9/9 11:07,1400
E47619,1000002,99,2014/9/9 11:07,672
C56251,1000055,38,2014/9/9 11:07,766
A78537,1000056,38,2014/9/9 11:07,966
D65660,1000027,34,2014/9/9 11:07,622
E27415,1000027,34,2014/9/9 11:07,470
D36610,1000037,34,2014/9/9 11:07,420
A52917,1000030,34,2014/9/9 11:07,250
D46804,1000038,34,2014/9/9 11:07,466
E69739,1000041,34,2014/9/9 11:07,960
C62465,1000040,34,2014/9/9 11:07,550
E56047,1000041,34,2014/9/9 11:08,888
E47273,1000178,37,2014/9/9 11:07,866
D56678,1000055,38,2014/9/9 11:07,944
A72199,1000060,38,2014/9/9 11:07,650
B43970,1000055,38,2014/9/9 11:07,944
A42603,1000185,38,2014/9/9 11:07,990
C59278,1000041,34,2014/9/9 11:07,150
C78527,1000031,34,2014/9/9 11:07,1440
D60504,1000041,34,2014/9/9 11:07,1200
E68595,1000041,34,2014/9/9 11:07,150
A53013,1000041,34,2014/9/9 10:56,622
E63854,1000041,34,2014/9/9 10:56,1500
C28787,1000178,37,2014/9/9 10:56,744
B67911,1000055,38,2014/9/9 10:57,466
B76330,1000055,38,2014/9/9 10:57,766
C55694,1000055,38,2014/9/9 10:57,766
D58901,1000015,99,2014/9/9 10:57,1116
D67033,1000002,99,2014/9/9 10:57,866
C79050,1000002,99,2014/9/9 10:57,916
E69268,1000040,34,2014/9/9 10:57,1400
C77092,1000041,34,2014/9/9 10:57,1500
E77136,1000027,34,2014/9/9 10:57,716
B63183,1000039,34,2014/9/9 11:03,600
A76396,1000215,34,2014/9/9 11:03,800
B62368,1000178,37,2014/9/9 11:03,1066
E51501,1000038,34,2014/9/9 11:03,1088
B75888,1000027,34,2014/9/9 11:03,616
C46668,1000041,34,2014/9/9 11:03,150
C56430,1000027,34,2014/9/9 11:03,688
D64904,1000215,34,2014/9/9 11:03,800
E27609,1000041,34,2014/9/9 11:03,866
A67577,1000041,34,2014/9/9 11:03,1166
E60038,1000215,34,2014/9/9 11:03,800
C59973,1000055,38,2014/9/9 11:03,622
C43441,1000055,38,2014/9/9 11:03,644
E76934,1000185,38,2014/9/9 11:03,990
E71969,1000178,37,2014/9/9 11:03,544
D47296,1000003,30,2014/9/9 11:03,200
A79415,1000015,99,2014/9/9 11:03,566
B42482,1000041,34,2014/9/9 11:03,1400
D74963,1000091,19,2014/9/9 20:55,60
E53137,1000091,19,2014/9/9 20:55,200
B78665,1000091,19,2014/9/9 20:55,18
C58870,1000095,64,2014/9/9 20:55,161
E57936,1000095,64,2014/9/9 20:55,9
A73526,1000091,19,2014/9/9 20:55,194
E73425,1000095,64,2014/9/9 20:55,25
D19672,1000091,19,2014/9/9 20:55,124
D40091,1000091,19,2014/9/9 20:55,14
B72227,1000091,19,2014/9/9 20:55,20
E67332,1000093,20,2014/9/9 20:52,34
D65235,1000093,20,2014/9/9 20:55,40
E60292,1000095,64,2014/9/9 20:55,14
A59255,1000093,20,2014/9/9 20:55,30
C40219,1000091,19,2014/9/9 20:55,40
C50654,1000093,20,2014/9/9 20:55,56
A73718,1000016,28,2014/9/9 20:55,360
D73413,1000093,20,2014/9/9 20:55,58
C60289,1000093,20,2014/9/9 20:55,28
E75409,1000095,22,2014/9/9 20:55,33
E79600,1000091,19,2014/9/9 20:55,94
E77444,1000091,19,2014/9/9 20:56,160
D56790,1000093,20,2014/9/9 20:56,158
D29579,1000016,28,2014/9/9 20:56,950
C39343,1000016,28,2014/9/9 20:56,650
E76581,1000093,20,2014/9/9 20:56,200
E34567,1000095,64,2014/9/9 21:24,22
E23964,1000093,20,2014/9/9 21:24,112
D72318,1000093,20,2014/9/9 21:24,80
B57985,1000095,22,2014/9/9 21:24,81
D47611,1000016,28,2014/9/9 21:24,1500
D79520,1000095,64,2014/9/9 21:24,57
B71967,1000093,20,2014/9/9 21:24,88
B55213,1000093,20,2014/9/9 21:24,100
C42672,1000095,22,2014/9/9 21:24,124
D59720,1000016,28,2014/9/9 21:24,540
B40315,1000093,20,2014/9/9 21:24,50
C65223,1000095,22,2014/9/9 21:24,46
C77680,1000091,19,2014/9/9 21:24,200
D41095,1000093,20,2014/9/9 21:24,40
C77884,1000093,20,2014/9/9 21:24,140
A63391,1000016,28,2014/9/9 21:24,660
E75773,1000093,20,2014/9/9 21:24,200
E35481,1000095,22,2014/9/9 21:24,81
D55485,1000095,64,2014/9/9 21:24,81
C40769,1000016,28,2014/9/9 21:24,1400
A64011,1000095,22,2014/9/9 21:24,62
A69278,1000095,64,2014/9/9 21:24,68
E71409,1000095,64,2014/9/9 21:04,174
E62245,1000016,28,2014/9/9 21:04,300
D72540,1000016,28,2014/9/9 21:03,850
C62465,1000093,20,2014/9/9 21:04,6
E62245,1000016,28,2014/9/9 21:04,400
D34722,1000093,20,2014/9/9 21:04,136
C22843,1000095,64,2014/9/9 21:09,118
E69769,1000016,28,2014/9/9 21:09,300
E51641,1000093,20,2014/9/9 21:10,148
B44345,1000095,22,2014/9/9 21:10,126
A49518,1000093,20,2014/9/9 21:10,200
E26143,1000016,28,2014/9/9 21:10,1920
E57057,1000091,19,2014/9/9 21:10,122
C62465,1000093,20,2014/9/9 21:10,18
D36398,1000093,20,2014/9/9 21:10,200
A47274,1000093,20,2014/9/9 21:10,166
A28562,1000095,22,2014/9/9 21:10,200
D78323,1000093,20,2014/9/9 21:10,168
C61766,1000091,19,2014/9/9 21:10,28
C35141,1000095,22,2014/9/9 21:10,24
C62255,1000095,64,2014/9/9 21:10,104
C77210,1000095,64,2014/9/9 21:10,43
B40000,1000093,20,2014/9/9 21:10,186
D38327,1000093,20,2014/9/9 21:10,28
E70842,1000095,64,2014/9/9 21:10,169
B39086,1000091,19,2014/9/9 21:10,60
A58045,1000095,22,2014/9/9 21:10,88
C53565,1000095,64,2014/9/9 21:18,200
C64583,1000091,19,2014/9/9 21:18,60
D73741,1000095,64,2014/9/9 21:18,33
E58004,1000091,19,2014/9/9 21:19,200
C33610,1000091,19,2014/9/9 21:18,194
B69186,1000093,20,2014/9/9 21:19,136
C52807,1000016,28,2014/9/9 21:18,350
B77088,1000093,20,2014/9/9 20:36,138
A51435,1000091,19,2014/9/9 20:36,52
E77325,1000016,28,2014/9/9 20:36,700
A48297,1000093,20,2014/9/9 20:36,186
B53269,1000093,20,2014/9/9 20:40,200
B68393,1000093,20,2014/9/9 20:40,14
C61703,1000091,19,2014/9/9 20:40,126
C67819,1000091,19,2014/9/9 20:40,136
A70439,1000091,19,2014/9/9 20:40,62
B46013,1000093,20,2014/9/9 20:40,100
B44627,1000095,64,2014/9/9 20:40,16
D34336,1000095,22,2014/9/9 20:40,12
A43119,1000095,22,2014/9/9 20:41,161
D67621,1000095,64,2014/9/9 20:41,86
D60087,1000093,20,2014/9/9 20:41,152
E78517,1000095,64,2014/9/9 20:41,112
E24504,1000095,64,2014/9/9 20:41,91
A60765,1000093,20,2014/9/9 20:41,48
A52689,1000095,22,2014/9/9 20:41,32
E73630,1000095,64,2014/9/9 20:41,22
E60237,1000091,19,2014/9/9 20:41,10
A32339,1000095,22,2014/9/9 1:04,200
A48465,1000095,22,2014/9/9 1:04,27
C52035,1000095,64,2014/9/9 1:04,4
D20054,1000095,64,2014/9/9 1:04,164
A75150,1000095,22,2014/9/9 1:04,44
A45268,1000095,22,2014/9/9 1:04,16
C36336,1000095,64,2014/9/9 1:04,27
A47059,1000095,64,2014/9/9 1:04,99
A34859,1000095,22,2014/9/9 1:04,60
B41251,1000095,22,2014/9/9 1:04,72
B54091,1000095,64,2014/9/9 1:04,200
A50939,1000095,64,2014/9/9 1:04,140
D51104,1000095,22,2014/9/9 1:04,70
C36329,1000095,22,2014/9/9 1:04,97
C45577,1000095,64,2014/9/9 1:04,19
E67585,1000095,22,2014/9/9 1:04,20
A50028,1000095,22,2014/9/9 1:04,171
E38472,1000095,64,2014/9/9 1:04,121
E75859,1000095,22,2014/9/9 1:05,24
C23053,1000095,64,2014/9/9 1:05,94
E22354,1000095,64,2014/9/9 1:05,67
C60909,1000095,22,2014/9/9 1:05,115
B56518,1000095,22,2014/9/9 1:05,35
A63996,1000095,64,2014/9/9 1:05,19
C29560,1000095,22,2014/9/9 1:05,40
D72881,1000095,22,2014/9/9 1:05,112
B76051,1000095,22,2014/9/9 1:05,200
A36402,1000095,22,2014/9/9 1:05,110
B78529,1000095,22,2014/9/9 1:04,126
B59712,1000095,22,2014/9/9 1:04,32
D74197,1000095,64,2014/9/9 1:04,22
C66673,1000095,64,2014/9/9 1:04,62
A23095,1000095,22,2014/9/9 1:04,89
C45078,1000095,22,2014/9/9 1:04,120
C45577,1000095,64,2014/9/9 1:04,200
C70792,1000095,64,2014/9/9 1:04,51
A48465,1000095,22,2014/9/9 1:04,16
E45552,1000095,22,2014/9/9 1:04,46
C36306,1000095,64,2014/9/9 1:04,180
D75832,1000095,64,2014/9/9 1:04,38
B73692,1000095,22,2014/9/9 1:04,6
A30173,1000095,22,2014/9/9 1:04,60
C72893,1000095,64,2014/9/9 1:04,43
B68824,1000095,22,2014/9/9 1:04,30
E61579,1000095,22,2014/9/9 1:04,200
B59371,1000095,64,2014/9/9 1:04,67
D51595,1000095,64,2014/9/9 1:04,57
D66182,1000095,22,2014/9/9 1:04,19
A78963,1000095,22,2014/9/9 1:04,46
A25864,1000095,64,2014/9/9 1:04,200
C68200,1000095,64,2014/9/9 1:04,134
D79128,1000095,22,2014/9/9 1:04,17
C79384,1000095,22,2014/9/9 1:04,52
D70508,1000095,64,2014/9/9 1:04,200
D37738,1000095,22,2014/9/9 1:05,156
E28129,1000095,22,2014/9/9 1:04,134
D69554,1000095,64,2014/9/9 1:04,46
C74115,1000095,64,2014/9/9 1:04,107
C47742,1000095,22,2014/9/9 1:04,17
A55215,1000095,22,2014/9/9 1:04,12
C55391,1000095,64,2014/9/9 1:04,57
A70222,1000095,64,2014/9/9 1:04,20
A67202,1000095,22,2014/9/9 1:04,3
B41722,1000095,22,2014/9/9 1:04,81
E57459,1000095,64,2014/9/9 1:04,126
E72090,1000095,64,2014/9/9 1:04,52
E40308,1000095,22,2014/9/9 1:04,200
E76048,1000095,64,2014/9/9 1:04,38
E68688,1000095,22,2014/9/9 1:04,196
C28258,1000095,22,2014/9/9 1:04,200
B27957,1000095,64,2014/9/9 1:05,86
C21310,1000095,64,2014/9/9 1:04,49
B73692,1000095,22,2014/9/9 1:04,9
C60708,1000095,22,2014/9/9 1:04,145
D38906,1000095,64,2014/9/9 1:04,200
C18159,1000095,64,2014/9/9 1:04,20
A76904,1000095,22,2014/9/9 1:04,33
B64454,1000095,22,2014/9/9 1:04,200
E69952,1000095,64,2014/9/9 1:04,72
A40578,1000095,22,2014/9/9 1:04,33
B53631,1000095,22,2014/9/9 1:04,41
E37524,1000095,64,2014/9/9 1:05,60
E61746,1000095,64,2014/9/9 1:05,91
A40661,1000002,99,2014/9/9 11:24,966
E51122,1000027,34,2014/9/9 11:24,722
E60949,1000095,64,2014/9/9 1:04,11
B40276,1000095,22,2014/9/9 1:04,11
A79442,1000095,22,2014/9/9 1:04,51
A72270,1000095,64,2014/9/9 1:04,126
D50307,1000095,64,2014/9/9 1:04,57
A74224,1000095,22,2014/9/9 1:04,121
B74120,1000095,22,2014/9/9 1:04,200
B79640,1000095,64,2014/9/9 1:04,86
B70185,1000095,64,2014/9/9 1:04,1
B26673,1000095,22,2014/9/9 1:04,49
D65907,1000095,22,2014/9/9 1:04,52
D61891,1000095,64,2014/9/9 1:04,35
A44499,1000095,64,2014/9/9 1:04,11
A67202,1000095,22,2014/9/9 1:04,73
C28332,1000095,22,2014/9/9 1:04,83
C79065,1000095,64,2014/9/9 1:04,44
B62931,1000095,64,2014/9/9 1:04,200
C43131,1000095,22,2014/9/9 1:04,54
E29827,1000095,22,2014/9/9 1:04,44
D25794,1000095,64,2014/9/9 1:04,88
B17979,1000095,64,2014/9/9 1:04,200
D62842,1000095,22,2014/9/9 1:04,32
E33462,1000095,22,2014/9/9 1:04,160
B13514,1000095,64,2014/9/9 1:04,14
B68999,1000095,64,2014/9/9 1:04,134
E46869,1000095,22,2014/9/9 1:04,60
D32994,1000093,20,2014/9/9 21:53,20
C13581,1000095,64,2014/9/9 21:53,92
E48945,1000093,20,2014/9/9 21:53,76
E36347,1000095,64,2014/9/9 21:53,200
D53795,1000093,20,2014/9/9 21:53,102
C57599,1000091,19,2014/9/9 21:50,54
B58372,1000095,64,2014/9/9 21:53,41
D72101,1000095,64,2014/9/9 21:54,200
A21672,1000095,22,2014/9/9 21:53,73
C69276,1000093,20,2014/9/9 21:53,86
A33964,1000093,20,2014/9/9 21:54,44
D61550,1000095,64,2014/9/9 21:54,43
E55339,1000095,64,2014/9/9 21:54,43
C79017,1000093,20,2014/9/9 21:54,200
C75089,1000095,64,2014/9/9 21:54,54
D41891,1000095,22,2014/9/9 21:54,76
A67399,1000095,22,2014/9/9 21:54,115
D64680,1000091,19,2014/9/9 21:54,20
A62606,1000095,64,2014/9/9 21:54,32
E55925,1000016,28,2014/9/9 21:54,400
A74794,1000095,22,2014/9/9 21:54,67
D78281,1000091,19,2014/9/9 21:54,2
C67454,1000095,64,2014/9/9 21:54,83
D64364,1000093,20,2014/9/9 21:54,200
A69108,1000091,19,2014/9/9 21:54,126
B46308,1000095,22,2014/9/9 21:54,3
E52712,1000095,64,2014/9/9 22:03,3
B51541,1000095,64,2014/9/9 22:03,78
E46324,1000093,20,2014/9/9 22:03,200
D78281,1000091,19,2014/9/9 22:03,104
D56498,1000093,20,2014/9/9 22:12,74
E61814,1000093,20,2014/9/9 22:13,8
A51989,1000095,64,2014/9/9 22:03,131
E69966,1000095,22,2014/9/9 22:03,32
A40404,1000095,64,2014/9/9 22:03,72
E76035,1000095,22,2014/9/9 22:03,27
C13793,1000095,22,2014/9/9 22:03,14
E70310,1000095,64,2014/9/9 22:03,84
D56498,1000093,20,2014/9/9 22:04,200
D31869,1000091,19,2014/9/9 22:04,94
D45664,1000095,64,2014/9/9 22:03,25
A78589,1000093,20,2014/9/9 22:04,200
E62996,1000095,22,2014/9/9 22:04,64
C54108,1000095,64,2014/9/9 22:04,177
B43889,1000095,22,2014/9/9 22:04,62
C69104,1000095,22,2014/9/9 22:04,1
A17241,1000093,20,2014/9/9 22:04,122
D62959,1000095,22,2014/9/9 22:04,83
A19971,1000093,20,2014/9/9 22:04,120
C57240,1000091,19,2014/9/9 22:04,106
E59244,1000095,22,2014/9/9 22:04,20
E65623,1000091,19,2014/9/9 21:34,82
C77457,1000093,20,2014/9/9 21:34,200
A60828,1000095,64,2014/9/9 21:34,6
C66087,1000091,19,2014/9/9 21:34,200
B71524,1000091,19,2014/9/9 21:34,162
D58242,1000095,64,2014/9/9 21:34,6
B59603,1000091,19,2014/9/9 21:34,50
A60724,1000095,64,2014/9/9 21:37,140
C66087,1000091,19,2014/9/9 21:38,200
B40315,1000093,20,2014/9/9 21:37,108
C63691,1000093,20,2014/9/9 21:37,18
B50639,1000093,20,2014/9/9 21:37,14
C30521,1000095,22,2014/9/9 21:38,73
A69454,1000093,20,2014/9/9 21:38,26
B48892,1000091,19,2014/9/9 21:38,124
C48534,1000095,22,2014/9/9 21:38,67
C62677,1000016,28,2014/9/9 21:38,1970
E58088,1000093,20,2014/9/9 21:38,188
D39657,1000095,64,2014/9/9 21:38,107
E70491,1000016,28,2014/9/9 21:38,320
A32627,1000095,22,2014/9/9 21:38,12
D70937,1000091,19,2014/9/9 21:38,38
A47059,1000178,37,2014/9/9 11:32,744
B23167,1000219,99,2014/9/9 11:32,450
E69586,1000027,34,2014/9/9 11:32,1406
D45354,1000041,34,2014/9/9 11:32,866
A77963,1000027,34,2014/9/9 11:32,544
B47773,1000041,34,2014/9/9 11:32,1016
E49283,1000030,34,2014/9/9 11:32,700
D75333,1000031,34,2014/9/9 11:32,350
D74271,1000038,34,2014/9/9 11:32,566
B44819,1000215,34,2014/9/9 11:32,1600
E25898,1000029,34,2014/9/9 11:32,300
D37206,1000041,34,2014/9/9 11:32,866
D73302,1000055,38,2014/9/9 11:32,644
E23642,1000211,38,2014/9/9 11:32,800
D70859,1000187,38,2014/9/9 11:32,990
A62679,1000210,38,2014/9/9 11:32,900
D46973,1000001,30,2014/9/9 11:32,572
A36230,1000011,30,2014/9/9 11:32,300
B79506,1000010,30,2014/9/9 11:32,100
A69178,1000010,30,2014/9/9 11:32,500
C79780,1000003,30,2014/9/9 11:32,150
B78399,1000011,30,2014/9/9 11:32,150
D75041,1000010,30,2014/9/9 11:32,100
B12919,1000030,34,2014/9/9 11:32,400
A74839,1000040,34,2014/9/9 11:32,700
E32077,1000038,34,2014/9/9 11:37,566
BA8191,1000040,34,2014/9/9 11:36,1050
D68141,1000041,34,2014/9/9 11:36,916
E49868,1000041,34,2014/9/9 11:37,760
E50768,1000041,34,2014/9/9 11:36,822
D70977,1000030,34,2014/9/9 11:37,650
A64820,1000040,34,2014/9/9 11:36,800
C71400,1000027,34,2014/9/9 11:36,900
E65867,1000215,34,2014/9/9 11:37,3400
E35555,1000055,38,2014/9/9 11:36,666
D55969,1000215,34,2014/9/9 11:37,1200
B69990,1000040,34,2014/9/9 11:37,900
C68314,1000027,34,2014/9/9 11:24,644
E51122,1000027,34,2014/9/9 11:24,660
